subject,object,predicate
Taminda,53,HAS_POPULATION
Taminda,2340,HAS_POSTCODE
Taminda,lat:-31.0833,HAS_COORDINATES
Taminda,lon:150.904,HAS_COORDINATES
Tarro,suburb,IS_A
Tarro,Australia,IS_LOCATED_IN
Tarro,1645,HAS_POPULATION
Tarro,2322,HAS_POSTCODE
Tarro,lat:-32.809,HAS_COORDINATES
Tarro,lon:151.656,HAS_COORDINATES
Tascott,suburb,IS_A
Tascott,Australia,IS_LOCATED_IN
Tascott,1602,HAS_POPULATION
Tascott,2250,HAS_POSTCODE
Tascott,lat:-33.454,HAS_COORDINATES
Tascott,lon:151.314,HAS_COORDINATES
Tatton,suburb,IS_A
Tatton,Australia,IS_LOCATED_IN
Tatton,2616,HAS_POPULATION
Tatton,2650,HAS_POSTCODE
Tatton,lat:-35.1572,HAS_COORDINATES
Tatton,lon:147.362,HAS_COORDINATES
Taylors Beach,suburb,IS_A
Taylors Beach,Australia,IS_LOCATED_IN
Taylors Beach,117,HAS_POPULATION
Taylors Beach,2316,HAS_POSTCODE
Taylors Beach,lat:-32.7511,HAS_COORDINATES
Taylors Beach,lon:152.068,HAS_COORDINATES
Telarah,suburb,IS_A
Telarah,Australia,IS_LOCATED_IN
Telarah,2329,HAS_POPULATION
Telarah,2320,HAS_POSTCODE
Telarah,lat:-32.7242,HAS_COORDINATES
Telarah,lon:151.531,HAS_COORDINATES
Telopea,suburb,IS_A
Telopea,Australia,IS_LOCATED_IN
Telopea,5426,HAS_POPULATION
Telopea,2117,HAS_POSTCODE
Telopea,lat:-33.7942,HAS_COORDINATES
Telopea,lon:151.038,HAS_COORDINATES
Tenambit,suburb,IS_A
Tenambit,Australia,IS_LOCATED_IN
Tenambit,2901,HAS_POPULATION
Tenambit,2323,HAS_POSTCODE
Tenambit,lat:-32.7428,HAS_COORDINATES
Tenambit,lon:151.607,HAS_COORDINATES
Tennyson,suburb,IS_A
Tennyson,Australia,IS_LOCATED_IN
Tennyson,384,HAS_POPULATION
Tennyson,2754,HAS_POSTCODE
Tennyson,lat:-33.5369,HAS_COORDINATES
Tennyson,lon:150.738,HAS_COORDINATES
Tennyson Point,suburb,IS_A
Tennyson Point,human settlement,IS_A
Tennyson Point,Australia,IS_LOCATED_IN
Tennyson Point,1219,HAS_POPULATION
Tennyson Point,2111,HAS_POSTCODE
Tennyson Point,lat:-33.8324,HAS_COORDINATES
Tennyson Point,lon:151.117,HAS_COORDINATES
Teralba,suburb,IS_A
Teralba,Australia,IS_LOCATED_IN
Teralba,1588,HAS_POPULATION
Teralba,2284,HAS_POSTCODE
Teralba,lat:-32.965,HAS_COORDINATES
Teralba,lon:151.601,HAS_COORDINATES
Termeil,locality,IS_A
Termeil,suburb,IS_A
Termeil,Australia,IS_LOCATED_IN
Termeil,252,HAS_POPULATION
Termeil,2539,HAS_POSTCODE
Termeil,lat:-35.4667,HAS_COORDINATES
Termeil,lon:150.35,HAS_COORDINATES
Terrey Hills,suburb,IS_A
Terrey Hills,Australia,IS_LOCATED_IN
Terrey Hills,3041,HAS_POPULATION
Terrey Hills,2084,HAS_POSTCODE
Terrey Hills,lat:-33.683,HAS_COORDINATES
Terrey Hills,lon:151.223,HAS_COORDINATES
Tharbogang,suburb,IS_A
Tharbogang,Australia,IS_LOCATED_IN
Tharbogang,511,HAS_POPULATION
Tharbogang,2680,HAS_POSTCODE
Tharbogang,lat:-34.25,HAS_COORDINATES
Tharbogang,lon:145.983,HAS_COORDINATES
The Entrance North,suburb,IS_A
The Entrance North,Australia,IS_LOCATED_IN
The Entrance North,1474,HAS_POPULATION
The Entrance North,2261,HAS_POSTCODE
The Entrance North,lat:-33.3319,HAS_COORDINATES
The Entrance North,lon:151.501,HAS_COORDINATES
The Gap,suburb,IS_A
The Gap,locality,IS_A
The Gap,Australia,IS_LOCATED_IN
The Gap,62,HAS_POPULATION
The Gap,2650,HAS_POSTCODE
The Gap,lat:-34.9986,HAS_COORDINATES
The Gap,lon:147.268,HAS_COORDINATES
The Junction,suburb,IS_A
The Junction,Australia,IS_LOCATED_IN
The Junction,1052,HAS_POPULATION
The Junction,2291,HAS_POSTCODE
The Junction,lat:-32.9403,HAS_COORDINATES
The Junction,lon:151.759,HAS_COORDINATES
The Ponds,suburb,IS_A
The Ponds,Australia,IS_LOCATED_IN
The Ponds,11731,HAS_POPULATION
The Ponds,2769,HAS_POSTCODE
The Ponds,lat:-33.703,HAS_COORDINATES
The Ponds,lon:150.909,HAS_COORDINATES
The Slopes,suburb,IS_A
The Slopes,Australia,IS_LOCATED_IN
The Slopes,326,HAS_POPULATION
The Slopes,2754,HAS_POSTCODE
The Slopes,lat:-32.532,HAS_COORDINATES
The Slopes,lon:150.708,HAS_COORDINATES
Thirroul,suburb,IS_A
Thirroul,Australia,IS_LOCATED_IN
Thirroul,6083,HAS_POPULATION
Thirroul,2515,HAS_POSTCODE
Thirroul,lat:-34.3,HAS_COORDINATES
Thirroul,lon:150.9,HAS_COORDINATES
Thornleigh,suburb,IS_A
Thornleigh,Australia,IS_LOCATED_IN
Thornleigh,8464,HAS_POPULATION
Thornleigh,2120,HAS_POSTCODE
Thornleigh,lat:-33.7334,HAS_COORDINATES
Thornleigh,lon:151.076,HAS_COORDINATES
Thornton,suburb,IS_A
Thornton,Australia,IS_LOCATED_IN
Thornton,8062,HAS_POPULATION
Thornton,2322,HAS_POSTCODE
Thornton,lat:-32.7833,HAS_COORDINATES
Thornton,lon:151.642,HAS_COORDINATES
Tingira Heights,suburb,IS_A
Tingira Heights,Australia,IS_LOCATED_IN
Tingira Heights,2149,HAS_POPULATION
Tingira Heights,2290,HAS_POSTCODE
Tingira Heights,lat:-32.996,HAS_COORDINATES
Tingira Heights,lon:151.66,HAS_COORDINATES
Tintinhull,suburb,IS_A
Tintinhull,Australia,IS_LOCATED_IN
Tintinhull,391,HAS_POPULATION
Tintinhull,2340,HAS_POSTCODE
Tintinhull,lat:-31.0719,HAS_COORDINATES
Tintinhull,lon:151.004,HAS_COORDINATES
Tocal,suburb,IS_A
Tocal,Australia,IS_LOCATED_IN
Tocal,50,HAS_POPULATION
Tocal,2421,HAS_POSTCODE
Tocal,lat:-32.6333,HAS_COORDINATES
Tocal,lon:151.6,HAS_COORDINATES
Tomago,suburb,IS_A
Tomago,Australia,IS_LOCATED_IN
Tomago,277,HAS_POPULATION
Tomago,2322,HAS_POSTCODE
Tomago,lat:-32.83,HAS_COORDINATES
Tomago,lon:151.721,HAS_COORDINATES
Toongabbie,suburb,IS_A
Toongabbie,Australia,IS_LOCATED_IN
Toongabbie,14337,HAS_POPULATION
Toongabbie,2146,HAS_POSTCODE
Toongabbie,lat:-33.7861,HAS_COORDINATES
Toongabbie,lon:150.956,HAS_COORDINATES
Toukley,suburb,IS_A
Toukley,Australia,IS_LOCATED_IN
Toukley,4550,HAS_POPULATION
Toukley,2263,HAS_POSTCODE
Toukley,lat:-33.2667,HAS_COORDINATES
Toukley,lon:151.533,HAS_COORDINATES
Tregear,suburb,IS_A
Tregear,Australia,IS_LOCATED_IN
Tregear,3886,HAS_POPULATION
Tregear,2770,HAS_POSTCODE
Tregear,lat:-33.75,HAS_COORDINATES
Tregear,lon:150.794,HAS_COORDINATES
Tuggerah,suburb,IS_A
Tuggerah,Australia,IS_LOCATED_IN
Tuggerah,927,HAS_POPULATION
Tuggerah,2259,HAS_POSTCODE
Tuggerah,lat:-33.299,HAS_COORDINATES
Tuggerah,lon:151.435,HAS_COORDINATES
Tuggerawong,suburb,IS_A
Tuggerawong,Australia,IS_LOCATED_IN
Tuggerawong,1280,HAS_POPULATION
Tuggerawong,2259,HAS_POSTCODE
Tuggerawong,lat:-33.282,HAS_COORDINATES
Tuggerawong,lon:151.485,HAS_COORDINATES
Tumbulgum,suburb,IS_A
Tumbulgum,Australia,IS_LOCATED_IN
Tumbulgum,405,HAS_POPULATION
Tumbulgum,2490,HAS_POSTCODE
Tumbulgum,lat:-28.2833,HAS_COORDINATES
Tumbulgum,lon:153.483,HAS_COORDINATES
Turramurra,suburb,IS_A
Turramurra,Australia,IS_LOCATED_IN
Turramurra,11919,HAS_POPULATION
Turramurra,2074,HAS_POSTCODE
Turramurra,lat:-33.7338,HAS_COORDINATES
Turramurra,lon:151.13,HAS_COORDINATES
Aberdare,suburb,IS_A
Aberdare,Australia,IS_LOCATED_IN
Aberdare,2473,HAS_POPULATION
Aberdare,2325,HAS_POSTCODE
Aberdare,lat:-32.8333,HAS_COORDINATES
Aberdare,lon:151.367,HAS_COORDINATES
Aberglasslyn,suburb,IS_A
Aberglasslyn,Australia,IS_LOCATED_IN
Aberglasslyn,5401,HAS_POPULATION
Aberglasslyn,2320,HAS_POSTCODE
Aberglasslyn,lat:-32.6947,HAS_COORDINATES
Aberglasslyn,lon:151.535,HAS_COORDINATES
Adamstown Heights,suburb,IS_A
Adamstown Heights,Australia,IS_LOCATED_IN
Adamstown Heights,5299,HAS_POPULATION
Adamstown Heights,2289,HAS_POSTCODE
Adamstown Heights,lat:-32.949,HAS_COORDINATES
Adamstown Heights,lon:151.701,HAS_COORDINATES
Albion Park,suburb,IS_A
Albion Park,Australia,IS_LOCATED_IN
Albion Park,13316,HAS_POPULATION
Albion Park,2527,HAS_POSTCODE
Albion Park,lat:-34.5667,HAS_COORDINATES
Albion Park,lon:150.8,HAS_COORDINATES
Albion Park Rail,suburb,IS_A
Albion Park Rail,Australia,IS_LOCATED_IN
Albion Park Rail,6918,HAS_POPULATION
Albion Park Rail,2527,HAS_POSTCODE
Albion Park Rail,lat:-34.566666666667,HAS_COORDINATES
Albion Park Rail,lon:150.79166666667,HAS_COORDINATES
Arcadia,suburb,IS_A
Arcadia,Australia,IS_LOCATED_IN
Arcadia,1385,HAS_POPULATION
Arcadia,2159,HAS_POSTCODE
Arcadia,lat:-33.6243,HAS_COORDINATES
Arcadia,lon:151.045,HAS_COORDINATES
Arcadia Vale,suburb,IS_A
Arcadia Vale,Australia,IS_LOCATED_IN
Arcadia Vale,1378,HAS_POPULATION
Arcadia Vale,2283,HAS_POSTCODE
Arcadia Vale,lat:-33.062,HAS_COORDINATES
Arcadia Vale,lon:151.587,HAS_COORDINATES
Argenton,suburb,IS_A
Argenton,Australia,IS_LOCATED_IN
Argenton,1351,HAS_POPULATION
Argenton,2284,HAS_POSTCODE
Argenton,lat:-32.932,HAS_COORDINATES
Argenton,lon:151.618,HAS_COORDINATES
Arncliffe,suburb,IS_A
Arncliffe,Australia,IS_LOCATED_IN
Arncliffe,10590,HAS_POPULATION
Arncliffe,2205,HAS_POSTCODE
Arncliffe,lat:-33.9333,HAS_COORDINATES
Arncliffe,lon:151.15,HAS_COORDINATES
Ashcroft,suburb,IS_A
Ashcroft,Australia,IS_LOCATED_IN
Ashcroft,3585,HAS_POPULATION
Ashcroft,2168,HAS_POSTCODE
Ashcroft,lat:-33.9216,HAS_COORDINATES
Ashcroft,lon:150.895,HAS_COORDINATES
Ashmont,suburb,IS_A
Ashmont,Australia,IS_LOCATED_IN
Ashmont,3828,HAS_POPULATION
Ashmont,2650,HAS_POSTCODE
Ashmont,lat:-35.1271,HAS_COORDINATES
Ashmont,lon:147.332,HAS_COORDINATES
Ashtonfield,suburb,IS_A
Ashtonfield,Australia,IS_LOCATED_IN
Ashtonfield,4645,HAS_POPULATION
Ashtonfield,2323,HAS_POSTCODE
Ashtonfield,lat:-32.7667,HAS_COORDINATES
Ashtonfield,lon:151.6,HAS_COORDINATES
Austinmer,suburb,IS_A
Austinmer,Australia,IS_LOCATED_IN
Austinmer,2560,HAS_POPULATION
Austinmer,2515,HAS_POSTCODE
Austinmer,lat:-34.3063,HAS_COORDINATES
Austinmer,lon:150.935,HAS_COORDINATES
Austral,suburb,IS_A
Austral,Australia,IS_LOCATED_IN
Austral,3024,HAS_POPULATION
Austral,2179,HAS_POSTCODE
Austral,lat:-33.9311,HAS_COORDINATES
Austral,lon:150.794,HAS_COORDINATES
Avoca Beach,suburb,IS_A
Avoca Beach,Australia,IS_LOCATED_IN
Avoca Beach,4584,HAS_POPULATION
Avoca Beach,2251,HAS_POSTCODE
Avoca Beach,lat:-33.465,HAS_COORDINATES
Avoca Beach,lon:151.435,HAS_COORDINATES
Awaba,suburb,IS_A
Awaba,Australia,IS_LOCATED_IN
Awaba,402,HAS_POPULATION
Awaba,2283,HAS_POSTCODE
Awaba,lat:-33.015,HAS_COORDINATES
Awaba,lon:151.535,HAS_COORDINATES
Balcolyn,suburb,IS_A
Balcolyn,Australia,IS_LOCATED_IN
Balcolyn,967,HAS_POPULATION
Balcolyn,2264,HAS_POSTCODE
Balcolyn,lat:-33.098,HAS_COORDINATES
Balcolyn,lon:151.551,HAS_COORDINATES
Balgownie,suburb,IS_A
Balgownie,Australia,IS_LOCATED_IN
Balgownie,5525,HAS_POPULATION
Balgownie,2519,HAS_POSTCODE
Balgownie,lat:-34.3888,HAS_COORDINATES
Balgownie,lon:150.878,HAS_COORDINATES
Balmain East,suburb,IS_A
Balmain East,Australia,IS_LOCATED_IN
Balmain East,1932,HAS_POPULATION
Balmain East,2041,HAS_POSTCODE
Balmain East,lat:-33.8581,HAS_COORDINATES
Balmain East,lon:151.19,HAS_COORDINATES
Balmoral,suburb,IS_A
Balmoral,Australia,IS_LOCATED_IN
Balmoral,723,HAS_POPULATION
Balmoral,2283,HAS_POSTCODE
Balmoral,lat:-33.054,HAS_COORDINATES
Balmoral,lon:151.582,HAS_COORDINATES
Bangor,suburb,IS_A
Bangor,Australia,IS_LOCATED_IN
Bangor,5568,HAS_POPULATION
Bangor,2234,HAS_POSTCODE
Bangor,lat:-34.0191,HAS_COORDINATES
Bangor,lon:151.027,HAS_COORDINATES
Banksia,suburb,IS_A
Banksia,Australia,IS_LOCATED_IN
Banksia,3388,HAS_POPULATION
Banksia,2216,HAS_POSTCODE
Banksia,lat:-33.9478,HAS_COORDINATES
Banksia,lon:151.148,HAS_COORDINATES
Banora Point,suburb,IS_A
Banora Point,Australia,IS_LOCATED_IN
Banora Point,16167,HAS_POPULATION
Banora Point,2486,HAS_POSTCODE
Banora Point,lat:-28.2233,HAS_COORDINATES
Banora Point,lon:153.538,HAS_COORDINATES
Bar Beach,suburb,IS_A
Bar Beach,Australia,IS_LOCATED_IN
Bar Beach,1256,HAS_POPULATION
Bar Beach,2300,HAS_POSTCODE
Bar Beach,lat:-32.94,HAS_COORDINATES
Bar Beach,lon:151.768,HAS_COORDINATES
Bar Beach,lat:-32.94128,HAS_COORDINATES
Bar Beach,lon:151.76544,HAS_COORDINATES
Bar Point,suburb,IS_A
Bar Point,Australia,IS_LOCATED_IN
Bar Point,64,HAS_POPULATION
Bar Point,2083,HAS_POSTCODE
Bar Point,lat:-33.493,HAS_COORDINATES
Bar Point,lon:151.168,HAS_COORDINATES
Bar Point,lat:-33.51224,HAS_COORDINATES
Bar Point,lon:151.16218,HAS_COORDINATES
Barden Ridge,suburb,IS_A
Barden Ridge,Australia,IS_LOCATED_IN
Barden Ridge,4329,HAS_POPULATION
Barden Ridge,2234,HAS_POSTCODE
Barden Ridge,lat:-34.032,HAS_COORDINATES
Barden Ridge,lon:151.01,HAS_COORDINATES
Bardwell Valley,suburb,IS_A
Bardwell Valley,Australia,IS_LOCATED_IN
Bardwell Valley,2323,HAS_POPULATION
Bardwell Valley,2207,HAS_POSTCODE
Bardwell Valley,lat:-33.937,HAS_COORDINATES
Bardwell Valley,lon:151.133,HAS_COORDINATES
Bardwell Park,suburb,IS_A
Bardwell Park,Australia,IS_LOCATED_IN
Bardwell Park,2242,HAS_POPULATION
Bardwell Park,2207,HAS_POSTCODE
Bardwell Park,lat:-33.9354,HAS_COORDINATES
Bardwell Park,lon:151.125,HAS_COORDINATES
Barnsley,suburb,IS_A
Barnsley,Australia,IS_LOCATED_IN
Barnsley,1747,HAS_POPULATION
Barnsley,2278,HAS_POSTCODE
Barnsley,lat:-32.932,HAS_COORDINATES
Barnsley,lon:151.585,HAS_COORDINATES
Barrack Heights,suburb,IS_A
Barrack Heights,Australia,IS_LOCATED_IN
Barrack Heights,5900,HAS_POPULATION
Barrack Heights,2528,HAS_POSTCODE
Barrack Heights,lat:-34.565,HAS_COORDINATES
Barrack Heights,lon:150.85694444,HAS_COORDINATES
Barrack Heights,lat:-34.56601,HAS_COORDINATES
Barrack Heights,lon:150.85516,HAS_COORDINATES
Barrack Point,suburb,IS_A
Barrack Point,Australia,IS_LOCATED_IN
Barrack Point,689,HAS_POPULATION
Barrack Point,2528,HAS_POSTCODE
Barrack Point,lat:-34.5617,HAS_COORDINATES
Barrack Point,lon:150.866,HAS_COORDINATES
Barrengarry,suburb,IS_A
Barrengarry,Australia,IS_LOCATED_IN
Barrengarry,200,HAS_POPULATION
Barrengarry,2577,HAS_POSTCODE
Barrengarry,lat:-34.6833,HAS_COORDINATES
Barrengarry,lon:150.517,HAS_COORDINATES
Baulkham Hills,suburb,IS_A
Baulkham Hills,Australia,IS_LOCATED_IN
Baulkham Hills,37050,HAS_POPULATION
Baulkham Hills,2153,HAS_POSTCODE
Baulkham Hills,lat:-33.7629,HAS_COORDINATES
Baulkham Hills,lon:150.992,HAS_COORDINATES
Beacon Hill,suburb,IS_A
Beacon Hill,Australia,IS_LOCATED_IN
Beacon Hill,7457,HAS_POPULATION
Beacon Hill,2100,HAS_POSTCODE
Beacon Hill,lat:-33.7522,HAS_COORDINATES
Beacon Hill,lon:151.256,HAS_COORDINATES
Beaumont Hills,suburb,IS_A
Beaumont Hills,Australia,IS_LOCATED_IN
Beaumont Hills,9042,HAS_POPULATION
Beaumont Hills,2155,HAS_POSTCODE
Beaumont Hills,lat:-33.7,HAS_COORDINATES
Beaumont Hills,lon:150.941,HAS_COORDINATES
Beecroft,suburb,IS_A
Beecroft,Australia,IS_LOCATED_IN
Beecroft,9396,HAS_POPULATION
Beecroft,2119,HAS_POSTCODE
Beecroft,lat:-33.7518,HAS_COORDINATES
Beecroft,lon:151.063,HAS_COORDINATES
Belfield,suburb,IS_A
Belfield,Australia,IS_LOCATED_IN
Belfield,6322,HAS_POPULATION
Belfield,2191,HAS_POSTCODE
Belfield,lat:-33.905,HAS_COORDINATES
Belfield,lon:151.084,HAS_COORDINATES
Belfield,lat:-33.90354,HAS_COORDINATES
Belfield,lon:151.08467,HAS_COORDINATES
Bella Vista,suburb,IS_A
Bella Vista,Australia,IS_LOCATED_IN
Bella Vista,7837,HAS_POPULATION
Bella Vista,2153,HAS_POSTCODE
Bella Vista,lat:-33.742,HAS_COORDINATES
Bella Vista,lon:150.955,HAS_COORDINATES
Belmont North,suburb,IS_A
Belmont North,Australia,IS_LOCATED_IN
Belmont North,6335,HAS_POPULATION
Belmont North,2280,HAS_POSTCODE
Belmont North,lat:-33.015,HAS_COORDINATES
Belmont North,lon:151.668,HAS_COORDINATES
Belmont South,suburb,IS_A
Belmont South,Australia,IS_LOCATED_IN
Belmont South,2280,HAS_POSTCODE
Belmont South,lat:-33.049,HAS_COORDINATES
Belmont South,lon:151.651,HAS_COORDINATES
Belmore,suburb,IS_A
Belmore,Australia,IS_LOCATED_IN
Belmore,12718,HAS_POPULATION
Belmore,2192,HAS_POSTCODE
Belmore,lat:-33.9175,HAS_COORDINATES
Belmore,lon:151.088,HAS_COORDINATES
